paper_id,section,concept,variant,match_type,strength,rationale,quote,line_start,line_end,heading_path,json_path,json_value,llm_model_pass1,llm_label_pass1,llm_model_pass2,llm_label_pass2,llm_escalated
O_ISAC_137,4C,shared_resources,RP,lexical,NONE,"The provided snippet does not mention shared resources explicitly or implicitly, focusing instead on the implementation of algorithms for searching space debris and organizing experiments.","The first experiments in the implementation of the CR mode were carried out at the RIGA1884 SLR station in Riga, Latvia, using a streaming event time tagger with low dead time ESTT704, developed by Eventech [7]. In a ranging experiment, operational monitoring of the course of the experiment plays an important role. For this purpose, the most convenient and simple algorithm is to extract the signal from the noise without involving data on the object's orbit under study. The algorithm is implemented at the software level in the operator's real-time (Fig. 4).",67,67,2. CONTINUOUS EVENT RECORDING IN SLR,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_138,4C,shared_resources,RP,lexical,NONE,The concept of shared_resources is not mentioned or implied in the given context.,"*Abstract*—With the rapid growth of the low-altitude economy, emerging applications such as urban air mobility and smart logistics demand reliable and low-latency beamforming for unmanned aerial vehicle-to-vehicle (UAV-to-UAV, U2U) communications in millimeter-wave (mmWave) bands under highly dynamic and non-line-of-sight (NLOS) conditions. Traditional beam alignment methods relying on exhaustive search or channel feedback incur heavy training overhead and degraded accuracy in rapidly varying environments. To address these challenges, we propose multi-modal perception-assisted fusion network (MPFusionNet), a multi-modal perception-enhanced Transformer framework for predictive beamforming. Our approach leverages heterogeneous onboard sensing data including global positioning system (GPS), red-green-blue (RGB) cameras, LiDAR, and radar altimeters, incorporates a dynamic time warping (DTW)-based alignment mechanism, and embeds geometry-aware priors within a perceiver input-output (PerceiverIO)-based fusion architecture to achieve robust spatiotemporal representation. Experiments on a simulated U2U dataset show that MPFusionNet attains a top-3 beam prediction accuracy of 97.59%, substantially surpassing conventional models. These results demonstrate the effectiveness of multi-modal learning in improving robustness and generalization of predictive beamforming for future autonomous aerial communication systems.",9,9,MPFusionNet: Transformer-Based Multi-Modal Perception Fusion for Predictive Beamforming in Low-Altitude UAV Communication Networks,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_138,4C,shared_resources,resource allocation,lexical,INDIRECT,"The context discusses the integration of sensing and communication modules, which may involve shared resources, but it does not explicitly mention the concept.","In the trend of 6G integrated sensing and communications, the combination of edge intelligence and multi-modal perception has attracted growing attention. Cui et al. proposed a Transformer-based sensing-assisted beamforming approach for high-reliability communication [29], and further introduced the concept of edge perception to support intelligent wireless sensing at the network edge [30]. In addition, Cui et al. explored digital-twin-based ISAC mechanisms from a physical layer perspective [31], which provides valuable insights for the multi-modal beam prediction framework considered in this work. Moreover, recent works have also explored 6G-oriented system-level solutions. For example, CyTFS introduces a Cyber-Twin Fog System leveraging deep reinforcement learning for delay-efficient task offloading [32], providing insights into delay-aware resource allocation that complements our UAV communication scenario.",39,39,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_138,4C,shared_resources,RP,lexical,NONE,"The context focuses on the design of a geometry-aware, sparse, multi-modal fusion framework for UAV communication and does not mention shared resources.","- 1) Based on the time-varying multi-path channel model introduced in Section II, we design a geometry-aware, sparse, multi-modal fusion framework for UAV communication. Physical priors such as the angle of arrival θ<sup>l</sup> are embedded into the fusion process to enhance multipath structure modeling. Additionally, a path reachability subnetwork is constructed by integrating LiDAR-based NLOS reflection analysis and radar Doppler spectrum features, improving perception of beam-relevant paths under dynamic 3D occlusions. This design fills the gap in incorporating physical channel characteristics into aerial fusion models.",51,51,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_138,4C,shared_resources,RP,lexical,NONE,The context is similar to idx 2 and does not mention shared resources.,"- 2) To mitigate phase distortion and feature misalignment arising from asynchronous sampling of aerial sensors, we propose a dynamic time warping (DTW)-based temporal alignment strategy. By integrating DTW with cubic spline interpolation, we construct a unified temporal cost matrix to align multi-rate sensing sequences, thus addressing motion blur and temporal inconsistency in high-speed UAV maneuvers. This dual-stage temporal alignment framework ensures coherent spatiotemporal features across modalities, directly addressing the critical issue of temporal misalignment in UAV systems.",52,52,I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_138,4C,shared_resources,RP,lexical,NONE,"The provided snippet discusses a geometry-based sparse multipath channel model for U2U mmWave communication, focusing on channel characteristics and modeling. There is no mention or implication of shared resources in this context.","Assume that the receiver is equipped with an N-element ULA. In U2U mmWave communication, the wireless channel is affected by high mobility, 3D positional variation, and altitude changes, leading to strong non-stationarity and spatial selectivity. The channel vector at time t can be modeled as the superposition of multiple multipath components, each with independent gain, propagation delay, azimuth and elevation angles of arrival. The channel expression is given by",72,72,II. SYSTEM MODEL,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_138,4C,shared_processing,co operation,fuzzy:86.95652173913044,NONE,The provided snippet does not mention shared processing explicitly or implicitly.,"where  $\mathbf{g}(t) \in \mathbb{C}^{N \times 1}$  denotes the channel vector,  $\mathbf{a}_k(t) \in \mathbb{C}^{N \times 1}$  is the k-th beamforming vector selected from the receiver codebook, x(t) is the transmitted symbol, and  $z(t) \sim \mathcal{CN}(0,\sigma_z^2)$  represents complex Gaussian noise with zero mean and variance  $\sigma_z^2$ . The notation  $(\cdot)^H$  indicates the Hermitian transpose operation.",95,95,II. SYSTEM MODEL,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_138,4C,shared_processing,co operation,fuzzy:91.66666666666666,INDIRECT,"The snippet describes a feature extraction process using convolutional layers and other operations, which can be part of a shared processing pipeline, but it does not directly mention shared processing.","where  $\mathrm{Conv}_{1\times 1}(\cdot)$  denotes a  $1\times 1$  convolution operation,  $\mathrm{Conv}_{3\times 3}^r(\cdot)$  represents a  $3\times 3$  convolution with dilation rate r,  $\mathrm{GlobalAvgPool}(\cdot)$  performs global average pooling over spatial dimensions (H,W),  $\mathrm{Upsample}(\cdot)$  upsamples the pooled feature to match the original spatial size, and  $\mathrm{Concat}\{\cdot\}$  denotes channel-wise concatenation of the parallel branches.",190,190,III. MULTI-MODAL BEAMFORMING WITH PERCEIVERIO-TRANSFORMER > A. Temporal Modeling and Synchronous Processing of UAV Multi-modal Sensory Data > B. Perceptual Feature Fusion and Beam Decision Network Architecture Design,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_138,4C,shared_processing,co operation,fuzzy:91.66666666666666,INDIRECT,"The snippet discusses an encoder design that integrates convolutional layers with multihead attention for radar modality, which might be part of a shared processing system, but it does not explicitly mention shared processing.","Specifically, for each radar frame  $\mathbf{R}_t \in \mathbb{R}^{H \times W}$ , where  $t = 1, \dots, T$ , a two-dimensional convolution operation is applied",230,230,III. MULTI-MODAL BEAMFORMING WITH PERCEIVERIO-TRANSFORMER > A. Temporal Modeling and Synchronous Processing of UAV Multi-modal Sensory Data > B. Perceptual Feature Fusion and Beam Decision Network Architecture Design > c) mmWave Radar Encoder Design:,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_138,4C,shared_processing,co operation,fuzzy:91.66666666666666,DIRECT,"The snippet explicitly mentions the use of a self-attention mechanism to enable adaptive fusion of multi-modal information at a global level, which can be considered a form of shared processing.","The self-attention mechanism of the Transformer allows for the computation of pairwise similarities across all elements in the sequence [56], thereby enabling adaptive fusion of multi-modal information at a global level. Denoting the query, key, and value matrices as Q,K,V, the single-head attention operation is formulated as",301,301,III. MULTI-MODAL BEAMFORMING WITH PERCEIVERIO-TRANSFORMER > A. Temporal Modeling and Synchronous Processing of UAV Multi-modal Sensory Data > B. Perceptual Feature Fusion and Beam Decision Network Architecture Design > d) GPS feature processing:,,,meta-llama/llama-4-scout-17b-16e-instruct,DIRECT,,,False
O_ISAC_139,4C,shared_resources,RP,lexical,NONE,"The text discusses signal propagation mechanisms, RSSI measurements, and their challenges in indoor environments, but does not mention shared resources.","Despite these challenges, RSSI-based localization algorithms put forward critical advantages when focusing on real life deployments leveraging COTS platform due to their simplicity and low-cost implementation since respective measurements are by default reported by all standardized communication protocols. Specific techniques such as fingerprinting and trilateration have been employed by many respective studies to estimate the position of devices within a network [13,14]. While fingerprinting methods rely on precollected RSSI maps, enabling location estimation by comparing real-time measurements with stored data [15], trilateration techniques, aim to correlate RSSI measurements to distance measurements to estimate positions. Another approach to enhance RSSI-based localization that attract high interest is to apply machine learning algorithms and filtering techniques in order to train models that can compensate for RSSI unpredictability and volatile behavior in realistic scenarios [16, 17]. Furthermore, other methods are also proposed, such as those presented by [18], integrate RSSI with additional metrics, like time-of-flight or angle-of-arrival, to enhance positioning robustness which however they typically demand specialized hardware and vendor specific solutions. These contributions illustrate the ongoing advancements in utilizing RSSI measurements for localization despite inherent challenges in signal reliability.",53,53,for Indoor Environments > II. BACKGROUND,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_139,4C,shared_resources,RP,lexical,NONE,"The text presents a method for detecting outliers in RSSI measurements and compares the performance of different filters, but does not mention shared resources.","One more method to determine the effectiveness of each filter is to detect the outliers, by calculating their distance from the median value presented in Fig. 6. The same strict threshold of 2dB was applied to all four distances, since all experiments were done on a static environment, hence filtered data should be as steady as possible. At 0.5m, raw RSSI exhibited severe instability (25.1% outliers) and the Gaussian filter achieved the best performance (0.1%), followed by FFT (0.6%) and Kalman (0.8%). The Mode+Mean hybrid showed slightly higher outliers (1.5%) at this distance. At 1m, raw data suffered extreme noise (66.5% outliers), with Gaussian filtering again surpassing others (8.0% outliers), followed by Kalman (11.3%), Mode+Mean (18.1%) and FFT (31.6%). Surprisingly, at 1.5m, M+M excelled (0.4% outliers), while FFT performed worst (38.2%)—even worse than raw data (13.1%). At 2m, Gaussian (7.5%) and Kalman (7.1%) maintained their steady performance, with M+M (5.0%) showing a slight improvement. Notably, FFT's outlier rate worsened with distance (37.6% at 2m), suggesting limited scalability.",195,195,for Indoor Environments > VI. PERFORMANCE EVALUATION > *A. RSSI Reliability Enhancement & Distance estimation*,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_139,4C,shared_resources,RP,lexical,NONE,"The text provides a list of references related to wireless communications and indoor positioning techniques, but does not mention shared resources.","- [14] K. Kaemarungsi and P. Krishnamurthy, ""Modeling of indoor positioning systems based on location fingerprinting,"" in Proc. IEEE INFOCOM, 2004.",288,288,for Indoor Environments > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_139,4C,shared_resources,RP,lexical,NONE,"The text provides another list of references related to indoor positioning systems and localization techniques, but does not mention shared resources.","- [16] X. Wang, L. Gao, S. Mao, and S. Pandey, ""CSI-based fingerprinting for indoor localization: A deep learning approach,"" IEEE Trans. Veh. Technol., vol. 66, no. 1, pp. 763-776, Jan. 2013.",290,290,for Indoor Environments > REFERENCES,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_139,4C,shared_processing,joint operation,fuzzy:86.66666666666667,NONE,"The text discusses localization, IoT, and sensor integration, but does not mention shared processing explicitly.","For many years, localization has been one of the most fundamental features of almost all indoor activities [1]. Whether as a standalone functionality or part of more complex and composite operations, the ability to accurately determine a position in space is critical across a wide range of application domains, including assisted living, personnel monitoring, asset tracking and management, industrial applications, and more [2-4].",31,31,for Indoor Environments > I. INTRODUCTION,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_139,4C,shared_processing,co-processing,fuzzy:86.95652173913044,NONE,"The text describes the Cloud layer components and RSSI signal acquisition, but does not mention shared processing.",## IV. RSSI SIGNAL ACQUISITION AND PROCESSING,79,79,for Indoor Environments > IV. RSSI SIGNAL ACQUISITION AND PROCESSING,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_140,4C,shared_resources,RP,lexical,INDIRECT,"The concept of shared resources is indirectly related to the context, which discusses the use of pre-processed MIMO CIR and LiDAR dataset for experimental purposes, implying shared resources such as data and computational power.","Input and output data: so far, we pre-processed the MIMO CIR and obtained the MSP of reflections at receiver from the  $N_{\rm Rx}=64$  AoA directions. Based on the analysis on the ground truth LiDAR dataset used for the experimental purpose, we observed that the Rx moves across the room (indoor surrounding) in such a way that the distance from the wall remains lower than the 16m. Sampling frequency 1.76GHz of the RF system results in the range resolution of 17cm, so we limit the delay dimension of  $P_{\Theta_{AoA} \times N_{delay}}^{Rx}$  to 100 points for each AoA direction. LiDAR provides PCD which contains the coordinates of the reflecting points or obstacles. We convert LiDAR PCD to a voxel grid. We assume a voxel grid with bounding box with minimum bound as [-16m, -16m, -2m] and maximum bound as [16m, 16m, 2m]. Here, length and width of the indoor scenario is assumed as 16m from center of the room and the height is considered as 2m and this assumption is influenced by the generated experimental dataset. We divide the surrounding environment into various voxels with voxel size 0.25m in each axis. With voxel size as 0.25m, the dimension of voxel grid, which is to be predicted by the DL model, comes out to be  $128 \times 128 \times 16$ , while the dimension of the input data  $P_{\Theta_{\text{AoA}} \times N_{\text{delay}}}^{Rx}$  is  $64 \times 100$ , where there are 100 delay points in each of the 64 AoA directions. Each voxel in the voxel grid represents the 3-D volume of (0.25m, 0.25m, 0.25m). In order to prepare the ground truth voxel grid from the LiDAR PCD, we mark the voxels in the voxel grid with value 1 which contain at-least one LiDAR point and rest of the voxels are marked as having value 0. For the DL model training, input",92,92,II. SYSTEM MODEL > B. Proposed DL model,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_140,4C,shared_resources,RP,lexical,NONE,"The concept of shared resources is not mentioned or implied in the context, which describes a measurement setup and the collection of RF and LiDAR data.","As shown in Fig. 5, a Tx is fixed in the corner of the room, while the Rx moves very slowly along the three paths marked as 1, 2, and 3 with blue, purple, and green color respectively in a conference room. While in motion along the three paths, the receiver collects RF data (CIR) and LiDAR data. Thanks to the measurement setup from NIST [7], we have been provided with data from multiple locations along the three paths in the conference room. The measurement platform from NIST has switched array 60 GHz channel sounder [7] with TX mounted on a tripod and the untethered RX on a mobile robot. Rx features a circular array of 16 horn antennas providing omni-directional field of view (FoV), while Tx is replica of receiver with only 8 elements restricting it's field of view to 180°. The azimuth and elevation of the AoD and AoA were validated with a mean error of 2.1°. The channel measurements from  $8 \times 16$  MIMO array are used to track the multipath components [8]. These multi-path components (MPCs) are then transformed into channel impulse response of a  $64 \times 64$  MIMO system with  $8 \times 8$  2-D antenna array on both transmitter and receiver.",108,108,II. SYSTEM MODEL > A. Measurement setup,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_140,4C,shared_resources,RP,lexical,NONE,"The concept of shared resources is not mentioned or implied in the context, which presents the results of an experiment, including the distribution of Chamfer distance across testing data locations.",remains low for almost all the testing locations (purple colored path or path-2 in Fig. 5). Distribution of the Chamfer distance across testing data locations (purple colored path or path-2 in Fig. 5) is shown in the Fig. 8 and the corresponding box plot is shown in Fig. 9. We observe that the average Chamfer distance is 2m<sup>2</sup> across testing samples for the room size of 19m × 10m × 2m. We also observe that the average Chamfer distance is 1m<sup>2</sup> for the samples which are near to the Tx.,153,153,II. SYSTEM MODEL > A. Measurement setup > B. DL model Training > C. Error analysis,,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_140,4C,json:hardware_sharing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level[0].integration.hardware_sharing_mode,shared_frontend,json,DIRECT,,,False
O_ISAC_140,4C,json:duplexing_mode,,json,DIRECT,Structured integration field,,,,,scenario_level[0].integration.duplexing_mode,full_duplex,json,DIRECT,,,False
O_ISAC_141,4C,shared_resources,RP,lexical,NONE,The text does not mention shared resources directly or indirectly.,"<span id=""page-0-2""></span><span id=""page-0-1""></span>HE RAPID adoption of Internet of Things (IoT) has transformed the interaction of the physical world with the digital dimension [1], [2]. As wireless communication technologies are evolving to support more devices per unit area, the volume of user proximity wireless devices (UPWDs) in consumer and industrial space has increased exponentially. The capability of the fifth-generation cellular communication (5G) cellular networks to support at least a million devices per square kilometer with 99% of packets delivered within 10 ms [3] has led to an estimated compound annual growth rate (CAGR) of 74.95% in its market value between 2021 and 2030 [4]. Massive machine-type communication (mMTC) devices contribute significantly to this estimate. Moreover, wireless fidelity (WiFi) devices are expected to reach 1.96 Billion units in the next five years [5]. Therefore, an inevitable increase in the electromagnetic field (EMF) exposure is likely to impact human health and the environment. The literature does not point to a concrete link between EMF exposure and short-term impacts on human health [6]. However, excessive exposure to EMF on human health and the environment in the long-term has been found to have some effects [7]. Moreover, the International Agency for Research on Cancer (IARC) and World Health Organization (WHO) have identified the EMF radiation from UPWDs as carcinogenic to humans [8]. Therefore, the UPWDs should comply with the regulations devised by the International Commission on Nonionizing Radiation Protection (ICNIRP) and Federal Communication Commission (FCC) [9]. The exposure to the EMF is defined by the specific absorption rate (SAR) (usually for frequencies less than 10 GHz) which is the rate at which the energy is absorbed by the body tissue when exposed to the EMF radiation in the radio frequency (RF) band. However, the FCC [10] states that the maximum SAR value should not exceed 1.6 W/kg for 1 g",25,25,"Electromagnetic Field Exposure-Aware AI Framework for Integrated Sensing and Communications-Enabled Ambient Backscatter Wireless Networks > <span id=""page-0-6""></span><span id=""page-0-5""></span><span id=""page-0-4""></span><span id=""page-0-3""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_141,4C,shared_resources,resource allocation,lexical,INDIRECT,The text mentions resource allocation methodology (NOMA) which implies shared resources.,"Nonorthogonal multiple access (NOMA) is a promising resource allocation methodology for ultradense networks in the beyond 5G (B5G) and sixth-generation cellular communication (6G) while complying with Quality-of-Service (QoS) requirements. In theory, NOMA can effectively provide a high spectral efficiency while supporting massive deployments in B5G and 6G networks. Its support for ultra reliable lowlatency communications (URLLCs) applications especially in the context of 6G is explored in [\[12\]](#page-7-5). NOMA can be summarily described as the polar opposite of orthogonal multiple access (OMA), which entails that the different users are not separated in time or spectral domain instead multiple users are allocated the same time and spectral resources. NOMA comes in two flavors code-domain NOMA (CD-NOMA) and power domain NOMA (PD-NOMA) [\[13\]](#page-7-6). This work considers the latter approach of using PD-NOMA in which the users or the UPWDs are allocated the same resource block, however, they are multiplexed based on the transmission power. The transmission power is determined by the channel conditions experienced by the individual UPWDs. The signals are superimposed at the transmitter and the receivers decode the received signal using successive interference cancellation (SIC) [\[14\]](#page-7-7). Designing an effective SIC is a major challenge in the general adoption of NOMA. Therefore, an optimum SIC can enable and fulfill the performance requirements in terms of transmission reliability within an upper limit on transmission delay for a large number of devices in a network.",33,33,"Electromagnetic Field Exposure-Aware AI Framework for Integrated Sensing and Communications-Enabled Ambient Backscatter Wireless Networks > <span id=""page-0-6""></span><span id=""page-0-5""></span><span id=""page-0-4""></span><span id=""page-0-3""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_141,4C,shared_resources,RP,lexical,INDIRECT,"The text mentions that multiple users are allocated the same time and spectral resources, which implies shared resources.","<span id=""page-1-3""></span>The enhanced mobile broadband (eMBB) ushered in the age of ultrahigh definition streaming and augmented/virtual reality (AR/VR) in 5G. The goals for 6G further increase the performance expectations in a wide domain of innovative applications. Integrated sensing and communication (ISAC) is leading a paradigm shift in enabling high throughput applications while enhancing spectral efficiency and minimizing hardware cost and complexity [\[15\]](#page-7-8), [\[16\]](#page-7-9). Though ISAC has been in use for decades, a renewed interest in ISAC research is supporting the development of new use cases in B5G and 6G. As millimeter and terahertz bands are incorporated into the latest wireless communication standards, sensing and communication functions can be deployed together realizing the above-mentioned aims. These applications increase the data rate requirements, which in turn increases the power consumption. Therefore, this surge in power directly triggers a significant increase in the EMF absorbed by UPWDs users. A simple and elegant solution for reducing the EMF exposure is found in the use of ambient backscatter communications (ABCs) [\[1\]](#page-6-0). ABC works by reflecting the RF signals which are modulated by the reflecting devices known as the backscatter tags. Therefore, effectively reusing the already existing wireless transmissions between the sender and the receiver. Backscatter tags can harvest the energy from the incoming RF signals and modulate the carriers, maximizing the energy efficiency of UPWDs [\[17\]](#page-7-10).",35,35,"Electromagnetic Field Exposure-Aware AI Framework for Integrated Sensing and Communications-Enabled Ambient Backscatter Wireless Networks > <span id=""page-0-6""></span><span id=""page-0-5""></span><span id=""page-0-4""></span><span id=""page-0-3""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_141,4C,shared_resources,resource allocation,lexical,NONE,The text does not mention shared resources directly or indirectly.,"<span id=""page-1-6""></span>An interplay between ISAC-enabled ABC and NOMA can significantly reduce the EMF exposure. Galappaththige et al. [\[16\]](#page-7-9) combined ABC and ISAC to enable low-power <span id=""page-1-8""></span><span id=""page-1-7""></span><span id=""page-1-1""></span>IoT networks while improving spectral efficiency. Authors propose a cooperative system where the backscatter tags reflect the information between the users and base station (BS) while adding sensing information on the same waveforms. Massive multiple-input–multiple-output (MIMO) and reconfigurable intelligent surfaces (RISs) are being explored as a means to mitigate the impact of excessive exposure to EMF radiation [\[18\]](#page-7-11), [\[19\]](#page-7-12). The directionality of the signals in the MIMO and RIS can reduce the exposure for non-UPWD users in a network. However, a limited volume of published literature covers the solutions for reducing the EMF exposure during uplink transmissions. Jamshed et al. [\[1\]](#page-6-0) introduced a PD-NOMA-based resource allocation methodology which aims at reducing EMF exposure leveraging ABC. This work provides a deeper insight into the framework presented in [\[1\]](#page-6-0). To the best of the authors' knowledge, no prior work employs ABC and PD-NOMA to reduce user exposure in uplink transmissions. The proposed method demonstrates a reduction of the EMF exposure by a significant proportion compared to the comparable EMF techniques. Moreover, ABC is found to have potential advantages in improving the channel gain. The proposed framework introduces *k*-medoids to cluster the available UPWDs into groups with the optimum number of clusters found using Silhouette analysis. The contributions of this study are summarized as follows.",37,37,"Electromagnetic Field Exposure-Aware AI Framework for Integrated Sensing and Communications-Enabled Ambient Backscatter Wireless Networks > <span id=""page-0-6""></span><span id=""page-0-5""></span><span id=""page-0-4""></span><span id=""page-0-3""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_141,4C,shared_resources,resource allocation,lexical,INDIRECT,"The concept of shared_resources is indirectly related to the text, as it discusses resource allocation and clustering of users in a cellular network, implying the sharing of resources such as subcarriers.","- <span id=""page-1-9""></span>2) *k*-medoids is utilized to cluster the UPWDs during resource allocation. *k*-medoids have low complexity, are highly robust, and require lower convergence time compared to *k*-means clustering [\[20\]](#page-7-13). The number of users per subcarrier is found using Silhouette analysis. The UPWDs in a cluster are allocated a subcarrier, while an EMF-aware power allocation strategy is adopted.",40,40,"Electromagnetic Field Exposure-Aware AI Framework for Integrated Sensing and Communications-Enabled Ambient Backscatter Wireless Networks > <span id=""page-0-6""></span><span id=""page-0-5""></span><span id=""page-0-4""></span><span id=""page-0-3""></span><span id=""page-0-0""></span>I. INTRODUCTION",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,INDIRECT,True
O_ISAC_141,4C,shared_processing,co operation,fuzzy:86.95652173913044,NONE,"The provided snippet does not mention shared processing. It discusses ABC (Ambient Backscatter Communication), its applications, and the efforts to reduce uplink EMF exposure in consumer electronics, but does not relate to shared processing.","ABC is a promising wireless communication technology for low-power telemetry especially for wireless sensor networks (WSNs) and healthcare applications. Though backscatter communication has been in use since World War II [21], ABC has gained rapid adoption in recent years. The key difference between the traditional backscatter and ABC lies in the source of carrier signals. Traditionally, the backscatter tag reflects the modulated carrier wave generated by the reader or receiver while in the ABC, the reader does not generate the carrier RF signal instead it reflects the RF carriers from ambient sources. ABC has found its application in novel applications like energy harvesting for low-power sensing devices that utilize absorbed energy from the RF radiation to power their operation.",53,53,"Electromagnetic Field Exposure-Aware AI Framework for Integrated Sensing and Communications-Enabled Ambient Backscatter Wireless Networks > <span id=""page-0-6""></span><span id=""page-0-5""></span><span id=""page-0-4""></span><span id=""page-0-3""></span><span id=""page-0-0""></span>I. INTRODUCTION > <span id=""page-2-2""></span>II. BACKGROUND AND RELATED WORK",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_142,4C,shared_waveform,joint signal,lexical,NONE,"The provided snippet does not directly mention or relate to the concept of 'shared_waveform'. The discussion revolves around information mapping, reflect beamforming, and index combination of ON-state IS elements, without any explicit connection to shared waveform.","<span id=""page-19-0""></span>data mapping of the transmitter and the IS to deliver information, IM is further divided into two categories: jointly mapped and separately mapped IM. To enhance transmission reliability, Guo et al. [\[221\]](#page-34-6) proposed a discrete optimization-based joint signal mapping, shaping, and reflecting design with a given transmit signal candidate set and a given reflecting pattern candidate set. By combining reflect beamforming and IM, a subset of the IS REs are activated to reflect a sharp beam toward the intended destination while exploiting the index combination of the ON-state IS elements to implicitly convey additional information [\[222\].](#page-34-7) Given the potentially large number of REs at the IS, this leads to significant computational and storage overhead for mapping information bits to ON-state elements. The authors, thus, adopted a grouping strategy to solve this issue by dividing the IS into subgroups for activation. To further enhance reflection power efficiency, Lin et al. [\[223\]](#page-34-8) proposed quadrature IM for transmittertype IS. In this approach, the IS elements are partitioned into two subsets to reflect incident signals toward two orthogonal spaces, thus achieving simultaneous passive beamforming and quadrature IM-based information transfer. Using a similar IS subgrouping strategy but considering a hybrid IS composed of both active (amplifying) and passive reflecting elements, hybrid IM was introduced in [\[224\]](#page-34-9). In this scheme, an over-the-air IS modulation scheme is considered by turning active and passive IS subgroups on and off to create a virtual amplitude-shift keying (ASK) constellation. The phase modulation concept has also been combined with space-shift keying, where the IS embeds its own information by adjusting its phase shifts [\[225\].](#page-34-10)",442,442,"<span id=""page-14-1""></span>**B. Deployment** > **C. Modulation**",,,meta-llama/llama-4-scout-17b-16e-instruct,NONE,llama-3.3-70b-versatile,NONE,True
O_ISAC_142,4C,shared_hardware,joint resources,fuzzy:93.33333333333333,INDIRECT,"The concept of shared_hardware is not explicitly mentioned in the provided snippet, but the references to IRS (Intelligent Reflecting Surface) deployment, optimization, and joint resource allocation imply the use of shared hardware resources, thus indicating an indirect relationship.","- <span id=""page-33-20""></span>[\[173\]](#page-15-5) B. Zheng and R. Zhang, ""IRS meets relaying: Joint resource allocation and passive beamforming optimization,"" *IEEE Wireless Commun. Lett.*, vol. 10, no. 9, pp. 2080–2084, Sep. 2021.",879,879,**A c k n o w l e d g m e n t** > **R E F E R E N C E S**,,,meta-llama/llama-4-scout-17b-16e-instruct,INDIRECT,llama-3.3-70b-versatile,INDIRECT,True
