claim_id,claim_short,paper_id,year,title,modality,evidence_type,where_in_paper,supporting_excerpt,why_it_supports,metric_terms,terminology_terms,cross_domain_note,confidence,source_path,source_locator
C4,Cross-Domain Gap/Transfer,O_ISAC_033,2022,Simultaneous Sensing and Communication in Optical Fibers,Fiber,Other,Introduction,"...sensing and data transmission is an ongoing research topic where challenges remain [4,5]. Most distributed fiber optic sensing (DFOS) methods rely on back-scatter and are incompatible with existing inline amplifiers with optical isolators. It is furthermore difficult to make DFOS work over hundreds or thousands of kilometers due to low...",Discusses 'incompatible' in strategic section 'Introduction',,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_033\O_ISAC_033.md,Section: Introduction
C4,Cross-Domain Gap/Transfer,O_ISAC_035,20XX,OCDM-Based FMCW Waveform Design for FSO Integrated Sensing and Communications,FSO,Other,III. EXPERIMENT DEMONSTRATION AND DISCUSSION,"...is capable of conducting the efficient outage probability analysis. As a result, it is widely recognized as the standard model for the moderateto-strong turbulence within FSO links, while considering diverse atmospheric turbulence conditions [\[5\],](#page-9-0) [\[6\],](#page-9-0) [\[33\].](#page-10-0) Additionally, other literatures also verified its feasibility as the FSO channel TABLE I EXPERI...",Discusses 'diverse' in strategic section 'III. EXPERIMENT DEMONSTRATION AND DISCUSSION',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_035\O_ISAC_035.md,Section: III. EXPERIMENT DEMONSTRATION AND DISCUSSION
C4,Cross-Domain Gap/Transfer,O_ISAC_036,20XX,Heterogeneous Integrated III-V-on-SOI Transmitter for 6G FiWi mmWave/FSO Integrated Sensing and Communication,VLC,Other,**Introduction**,"...other III-V active components on Si platform [9], marking the distinct absence of a fully integrated PIC transmitter that meets all ISAC KPIs. This work draws from latest heterogeneous integrations of compact III-V-on-SOI PICs for telecom [10], and spectroscopy [11], presents a fully-integrated PIC that utilizes a single, ""unified"" III-V...",Discusses 'heterogeneous' in strategic section '**Introduction**',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_036\O_ISAC_036.md,Section: **Introduction**
C4,Cross-Domain Gap/Transfer,O_ISAC_039,20XX,Visible Light Integrated Positioning and Communication: A Multi-Task Federated Learning Framework,VLC,Other,1 Introduction,"...However, the VLP and VLC systems are usually designed separately. The potential mutual benefits between positioning and communication have not been utilized effectively. Lack of a unified ISAC design of VLP and VLC has limited the potentials of the resource utilization efficiency and the communication and positioning performance. On the...",Discusses 'Lack' in strategic section '1 Introduction',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_039\O_ISAC_039.md,Section: 1 Introduction
C4,Cross-Domain Gap/Transfer,O_ISAC_054,20XX,Optical Integrated Sensing and Communication With Light-Emitting Diode,VLC,Other,"<span id=""page-0-0""></span>I. INTRODUCTION","...each of these specific hurdles. Our main contributions are summarized as follows. We put forth a new O-ISAC framework tailored for cost-effective commercial LEDs. To tackle the challenge of incoherent light, we leverage the noncoherent detection method, intensity modulation and direct detection (IM/DD), for optical communication, and the pinhole imaging...","Discusses 'challenge' in strategic section '<span id=""page-0-0""></span>I. INTRODUCTION'",,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_054\O_ISAC_054.md,"Section: <span id=""page-0-0""></span>I. INTRODUCTION"
C4,Cross-Domain Gap/Transfer,O_ISAC_058,20XX,Photonic-Based Flexible Integrated Sensing and Communication With Multiple Targets Detection Capability for *W*-Band Fiber-Wireless Network,Photo-THz,Other,"<span id=""page-0-0""></span>I. INTRODUCTION","...[3], vehicle-to-everything (V2X) [4], and smart factory [5], both wireless communication functionality and radar sensing as support are required. Therefore, radar sensing will not only be a separate function but also necessitate deep integration with future communication network architecture. The development of radar sensing and communication technology has revealed similarities...","Discusses 'separate' in strategic section '<span id=""page-0-0""></span>I. INTRODUCTION'",,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_058\O_ISAC_058.md,"Section: <span id=""page-0-0""></span>I. INTRODUCTION"
C4,Cross-Domain Gap/Transfer,O_ISAC_061,2024,Optical Wireless Integrated Sensing and Communication Based on Optical Phased Array: Performance Metric and Optimal Beamforming,FSO,Other,I. INTRODUCTION,"...paper presents an OPA-based OW-ISAC framework. Enlightened by the concept of multi-beam ISAC in [\[36\],](#page-14-33) we leverage the inherent multi-beam property of OPA, transforming it from a challenge into an advantage. Additionally, novel performance metrics and problem formulations are investigated for OW-ISAC beamforming, which incorporates the DD scheme and imaging...",Discusses 'challenge' in strategic section 'I. INTRODUCTION',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_061\O_ISAC_061.md,Section: I. INTRODUCTION
C4,Cross-Domain Gap/Transfer,O_ISAC_067,20XX,Measurement-based Validation of Ray-tracing Model at sub-THz for ISAC Applications of Blockage in Industrial Scenario,VLC,Other,1 Introduction,"...data-sets of channel samples, which is difficult to obtain since the current state of the art on measurements at (sub-)THz is still rudimentary. Because of the lack of antenna arrays, usually the angular information of the channel during the measurements is obtained from pointing high directive antennas in different angles,...",Discusses 'lack' in strategic section '1 Introduction',,,Mentions ['Photo-THz'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_067\O_ISAC_067.md,Section: 1 Introduction
C4,Cross-Domain Gap/Transfer,O_ISAC_068,20XX,Joint Communication and Sensing Prospects: Potential Through Visible Light,VLC,Other,I. INTRODUCTION,"...Global Positioning System -GPS) or fiber-optic systems [5]. Another acronym for VLC commonly used is Light Fidelity (Li-Fi). On the other hand, sensing technologies also include many diverse technologies ranging from infrared, ultrasonic waves, image sensors, inertial measurement units, radar to Lidar [6]. Finally, while the traditional communication technologies provide...",Discusses 'diverse' in strategic section 'I. INTRODUCTION',,,Mentions ['Fiber'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_068\O_ISAC_068.md,Section: I. INTRODUCTION
C4,Cross-Domain Gap/Transfer,O_ISAC_070,2022,Exploring Photonic THz-ISAC Systems with Integrated Waveforms,Photo-THz,Other,I. INTRODUCTION,"...0) Consequently, conventional communication and sensing waveforms can be directly orthogonally multiplexed in the non-overlapping resource domain. These resources can be dynamically allocated to meet diverse application requirements within the fiber-wireless network architecture [\[23\],](#page-9-0) [\[24\].](#page-9-1) Nevertheless, the aforementioned multiplexing-based architectures suffer from...",Discusses 'diverse' in strategic section 'I. INTRODUCTION',,,Mentions ['Fiber'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_070\O_ISAC_070.md,Section: I. INTRODUCTION
C4,Cross-Domain Gap/Transfer,O_ISAC_073,20XX,Clock and Carrier Synchronization Using Optical Frequency Combs in Radio Access Networks,Fiber,Other,I. INTRODUCTION,"...Division Multiplexing (WDM). These combined signals are transmitted via Single-Mode Fiber (SMF) optical fiber. Upon reception, the signal undergoes Wavelength Division Demultiplexing (WDD) to separate each comb and its corresponding data [14], [15]. The signals are subsequently converted to electrical form, amplified, and processed using filtering and multiplexing techniques to...",Discusses 'separate' in strategic section 'I. INTRODUCTION',,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_073\O_ISAC_073.md,Section: I. INTRODUCTION
C4,Cross-Domain Gap/Transfer,O_ISAC_079,2025,LFM Carrier Enabled Integrated Sensing and Communication in Self-homodyne Coherent Detection Transmission System,Fiber,Other,Results and discussions,"...profile along the fiber length, showing two Fresnel reflection peaks at the MCF end (upper inset) with measured 2 cm spatial resolution, close to the theoretical limit according to (4). The 5-m fiber section coiled on the 2.5-cm radius PZT exhibits ~3.6 dB intensity reduction (lower inset), quantifying bending loss...",Discusses 'limit' in strategic section 'Results and discussions',,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_079\O_ISAC_079.md,Section: Results and discussions
C4,Cross-Domain Gap/Transfer,O_ISAC_082,20XX,Signal-Signal Beating Interference: From Destructive to Constructive for Photonic THz Integrated Sensing and Communication System Using Self-Coherent OFDM,Fiber,Other,"<span id=""page-0-8""></span><span id=""page-0-7""></span><span id=""page-0-4""></span><span id=""page-0-2""></span><span id=""page-0-1""></span>I. Introduction","...base stations can detect obstacles beyond the vehicle's line of sight, reducing blind spots and providing early warnings for unforeseen dangers. <span id=""page-0-15""></span>To better support these diverse use cases, ISAC systems often rely on broadband millimeter-wave (MMW) or terahertz (THz) frequencies, providing both enhanced communication capacity and sensing resolution. However,...","Discusses 'diverse' in strategic section '<span id=""page-0-8""></span><span id=""page-0-7""></span><span id=""page-0-4""></span><span id=""page-0-2""></span><span id=""page-0-1""></span>I. Introduction'",,,Mentions ['Photo-THz'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_082\O_ISAC_082.md,"Section: <span id=""page-0-8""></span><span id=""page-0-7""></span><span id=""page-0-4""></span><span id=""page-0-2""></span><span id=""page-0-1""></span>I. Introduction"
C4,Cross-Domain Gap/Transfer,O_ISAC_093,20XX,Multi-Modal Integrated Sensing and Communication in Internet of Things With Large Language Models,VLC,Other,VI. CONCLUSION,"...in wireless communications. Finally, the co-design of signal processing with LLMs can provide an effective framework for data processing and modeling, addressing the diverse requirements of raw data, feature, and semantic level fusion. #### REFERENCES [1] W. Saad, M. Bennis, and M. Chen, ""A vision of 6G wireless systems: Applications,...",Discusses 'diverse' in strategic section 'VI. CONCLUSION',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_093\O_ISAC_093.md,Section: VI. CONCLUSION
C4,Cross-Domain Gap/Transfer,O_ISAC_161,2025,"Integrated Sensing and Communication (ISAC) Transceiver: Hardware Architectures, Enabling Technologies, and Emerging Trends",Photo-THz,Other,**INTRODUCTION**,"...and integrated rectifiers within a unified structure. In [32], a multifunctional transceiver is introduced that seamlessly switches between radar sensing and data transmission modes without requiring separate RF front-end chains. Furthermore, innovative hardware architectures—such as the virtual receiver matrix (VRM) and virtual transceiver matrix (VTM)—have been proposed to demonstrate hardware...",Discusses 'separate' in strategic section '**INTRODUCTION**',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_161\O_ISAC_161.md,Section: **INTRODUCTION**
C4,Cross-Domain Gap/Transfer,O_ISAC_189,2024,**PHOTONICS Research**,Fiber,Other,1. INTRODUCTION,"...system for sensing in either frequency or space. Therefore, exploring the perfect coexistence form between optical sensing and telecommunication systems remains an unsolved challenge. Here, to the best of our knowledge, we present for the first time a large dynamic vibration sensing method integrated into the RoF communication system by...",Discusses 'challenge' in strategic section '1. INTRODUCTION',,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_189\O_ISAC_189.md,Section: 1. INTRODUCTION
C4,Cross-Domain Gap/Transfer,O_ISAC_200,20XX,Optical Fiber Technology,Fiber,Other,"<span id=""page-8-4""></span>**6. Conclusion and future work**","...that environmental disturbances affect only the SOP rotation elements (*,, ,*) and we modeled their time dependence using random walks. This simplifying assumption was made due to the lack of more realistic channel models. In [\[32](#page-9-17)], it was shown how dynamic polarization fluctuations induced by hydrostatic pressure resulting from, e.g.,...","Discusses 'lack' in strategic section '<span id=""page-8-4""></span>**6. Conclusion and future work**'",,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_200\O_ISAC_200.md,"Section: <span id=""page-8-4""></span>**6. Conclusion and future work**"
C4,Cross-Domain Gap/Transfer,O_ISAC_280,20XX,**Integration of endogenous sensing and communication based on photonics-enabled cellular base station networks with a spectrum fusion algorithm**,Fiber,Other,**1. Introduction**,"...pment of future applications [\[6–](#page-17-1)[10\]](#page-17-2). However, current ISAC methods struggle to achieve high-resolution imaging with standard narrow-bandwidth communication waveform, and lack hardware co-designs for imaging and communication, resulting in an inability to achieve high-quality imaging and communication simultaneously [\[11\]](#page-17-3). ISAC based on cellular BSs has...",Discusses 'lack' in strategic section '**1. Introduction**',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_280\O_ISAC_280.md,Section: **1. Introduction**
C4,Cross-Domain Gap/Transfer,O_ISAC_283,20XX,**Photonics-assisted self-interference cancellation for in-band full-duplex integrated sensing and communication transceiver**,VLC,Other,**1. Introduction**,"...high-resolution radar sensing. Moreover, the specific transceiver architecture of FMCW radars offers a promising framework for IBFD ISAC systems [\[1\]](#page-16-0). However, a major challenge in IBFD ISAC systems is the severe in-band self-interference (SI) from transmitting to receiving ends due to simultaneous transmission and reception on the same frequency band,...",Discusses 'challenge' in strategic section '**1. Introduction**',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_283\O_ISAC_283.md,Section: **1. Introduction**
C4,Cross-Domain Gap/Transfer,O_ISAC_303,20XX,Contents lists available at ScienceDirect,VLC,Other,Introduction,"...-0). ISAC's foundational concept originates from radar-based spectrum sharing, and recently technological strides in the wireless sensing arena have broadened its scope. Today's ISAC systems leverage diverse techniques like Wi-Fi, millimeter wave (mmWave), and THz [\[21](#page-15-0)–26]. Though innovative, each modality brings challenges, necessitating further exploration and optimization to reali...",Discusses 'diverse' in strategic section 'Introduction',,,Mentions ['Photo-THz'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_303\O_ISAC_303.md,Section: Introduction
C4,Cross-Domain Gap/Transfer,O_ISAC_324,20XX,**RESEARCH ARTICLE**,Fiber,Other,**Introduction**,"...des, quantum approaches can achieve higher detection precision [[54](#page-14-11)[,55](#page-14-12)], typically using entanglement, single photons, and squeezed states to surpass the standard quantum limit [\[56](#page-14-13)[–59\]](#page-14-14). Recently, DOFS has been integrated into classical optical communication to enable both communication and sensing, thereby constructing an ISAC system [[...",Discusses 'limit' in strategic section '**Introduction**',,,Mentions [] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_324\O_ISAC_324.md,Section: **Introduction**
C4,Cross-Domain Gap/Transfer,O_ISAC_350,2023,![](_page_0_Picture_0.jpeg),Fiber,Other,1 Introduction,"...Light Emitting Diode (LED) headlights of automobiles and interior lighting as light sources[[11-](#page-16-4)[13](#page-16-5)] . The motion detection systems in the above studies require a separate light source and a network of photodetectors, so there are still some challenges, such as system size, high cost, and limited application scenarios. As a...",Discusses 'separate' in strategic section '1 Introduction',,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_350\O_ISAC_350.md,Section: 1 Introduction
C4,Cross-Domain Gap/Transfer,O_ISAC_381,20XX,"**Long-Distance, Real-Time LED Display-Camera Communication System Based on LED Point Clustering and Lightweight Image Processing**",Fiber,Other,"<span id=""page-0-0""></span>**1. Introduction**","...BER of 0.5, which is about 9 times that of the previous LED-DCC system, and can reach a data transmission distance of 175 cm under the 7% FEC limit, which is about 12 times that of the previous LED-DCC system. Additionally, the data decoding latency caused by extracting information from...","Discusses 'limit' in strategic section '<span id=""page-0-0""></span>**1. Introduction**'",,,Mentions ['VLC'] or standardization,0.9,c:\Users\fatih\gdrive\AKU_WorkSpace\survey_fdgit\OISAC_PRISMA_COMST\data\processed_markdowns\O_ISAC_381\O_ISAC_381.md,"Section: <span id=""page-0-0""></span>**1. Introduction**"
