study_id,citation,dimension,score_before_cap,score_final,cap_codes,inputs_json,record_trace_json,method_version,source_workbook_sha256
STC-SINGLETON-SCR-01020,Z. Wang; W. Ji; R. Liu; H. Chang; J. Zhang; M. Lei; M. Zhu; X. Yu; H. Xu; C. Bai; J. Liu. 2026. Probabilistic Shaping With Bit-Weighted Distribution Matching for Photonics-Assisted mmWave Dual-Functional OFDM ISAC Systems,comparison_admissibility,1,1,phase_d_survey_use_descriptive_only_cap_1,"{""domain_counts"":{""communication"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":16,""legacy_insufficient"":0},""sensing"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":22,""legacy_insufficient"":0}},""survey_use_class"":""descriptive_only"",""legacy_blank_resolution"":""insufficient_information_due_legacy_extraction""}","[{""record_id"":""MET-R12-SCR01020-001"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=6; section_heading=Simulation Results; table_id=Table II""},{""record_id"":""MET-R12-SCR01020-002"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=6; section_heading=Simulation Results; table_id=Table II""},{""record_id"":""MET-R12-SCR01020-003"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=6; section_heading=Simulation Results; table_id=Table II""},{""record_id"":""MET-R12-SCR01020-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=6; section_heading=Simulation Results; table_id=Table II""},{""record_id"":""MET-R12-SCR01020-012"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=8; section_heading=Simulation Results; table_id=Table III""},{""record_id"":""MET-R12-SCR01020-013"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=8; section_heading=Simulation Results; table_id=Table III""},{""record_id"":""MET-R12-SCR01020-014"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=8; section_heading=Simulation Results; table_id=Table III""},{""record_id"":""MET-R12-SCR01020-015"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=8; section_heading=Simulation Results; table_id=Table III""},{""record_id"":""MET-R12-SCR01020-016"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=9; section_heading=Experimental Setup; table_id=Table IV; figure_id=Figure 12""},{""record_id"":""MET-R12-SCR01020-017"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=9; section_heading=Experimental Setup; table_id=Table IV; figure_id=Figure 12""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01020,Z. Wang; W. Ji; R. Liu; H. Chang; J. Zhang; M. Lei; M. Zhu; X. Yu; H. Xu; C. Bai; J. Liu. 2026. Probabilistic Shaping With Bit-Weighted Distribution Matching for Photonics-Assisted mmWave Dual-Functional OFDM ISAC Systems,limitation_transparency,3,3,,"{""L_author_limitations"":1,""G_author_gaps"":1,""A_assumptions"":1,""V_validation_boundary"":1,""T_tradeoff_transparency"":1,""composite"":1}","[{""record_id"":""EVI-R12-SCR01020-014"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=11; section_heading=Conclusion""},{""record_id"":""TRD-R12-SCR01020-001"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=10-11; section_heading=Experimental Results; figure_id=Figures 13-16""},{""record_id"":""TRD-R12-SCR01020-002"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=6-8; section_heading=Simulation Results; figure_id=Figure 11""},{""record_id"":""TRD-R12-SCR01020-003"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01020"",""locator"":""pdf_page=7-8; section_heading=Simulation Results; figure_id=Figures 9-10 and Table III""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01020,Z. Wang; W. Ji; R. Liu; H. Chang; J. Zhang; M. Lei; M. Zhu; X. Yu; H. Xu; C. Bai; J. Liu. 2026. Probabilistic Shaping With Bit-Weighted Distribution Matching for Photonics-Assisted mmWave Dual-Functional OFDM ISAC Systems,overall_evidence_contribution,3,3,,"{""dimension_scores"":{""technical_relevance"":3,""metric_clarity"":3,""reporting_completeness"":3,""validation_maturity"":2,""reproducibility"":2,""benchmark_readiness"":2,""comparison_admissibility"":1,""limitation_transparency"":3},""arithmetic_mean"":2.375,""quarantined_claims"":0,""unresolved_conflict_register_rows"":0}",[],phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,technical_relevance,2,2,quarantined_architecture_or_integration_claim_cap_2,"{""modality"":""VLC_LiFi"",""communication_present"":1,""sensing_present"":1,""integration_mechanisms"":[""other_integration_mechanism"",""shared_waveform""],""strong_shared_mechanism"":true,""six_g_relevance"":""inferred""}","[{""record_id"":""EVI-R12-SCR01021-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=1-3; section_heading=Abstract; Principle of Density Measurement""},{""record_id"":""EVI-R12-SCR01021-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4,9; section_heading=Microalgae Preparation; Accuracy Assessment""},{""record_id"":""EVI-R12-SCR01021-011"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance""},{""record_id"":""EVI-R12-SCR01021-012"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance""},{""record_id"":""EVI-R12-SCR01021-013"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7-8; section_heading=BER Performance""},{""record_id"":""EVI-R12-SCR01021-014"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7-8; section_heading=BER Performance""},{""record_id"":""SCL-02398"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3,9-10; section_heading=Principle; Discussion""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,metric_clarity,3,3,,"{""domains"":{""communication"":{""rows"":3,""reported_rows"":3,""operational_rows"":3,""complete_rows"":3,""complete_ratio"":1,""unresolved_conflicts"":0},""sensing"":{""rows"":17,""reported_rows"":17,""operational_rows"":17,""complete_rows"":17,""complete_ratio"":1,""unresolved_conflicts"":0}},""both_domains"":true,""minimum_domain_complete_ratio"":1,""quarantined_metric_claims"":0}","[{""record_id"":""MET-R12-SCR01021-017"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=6; section_heading=Experimental Setup; figure_id=Figure 6""},{""record_id"":""MET-R12-SCR01021-037"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 7""},{""record_id"":""MET-R12-SCR01021-044"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7-8; section_heading=BER Performance; figure_id=Figure 9""},{""record_id"":""MET-R12-SCR01021-027"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""},{""record_id"":""MET-R12-SCR01021-028"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""},{""record_id"":""MET-R12-SCR01021-029"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Characterization; figure_id=Figure 3(c)""},{""record_id"":""MET-R12-SCR01021-035"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Preparation; figure_id=Table I""},{""record_id"":""MET-R12-SCR01021-036"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Preparation; figure_id=Table I""},{""record_id"":""MET-R12-SCR01021-038"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 7""},{""record_id"":""MET-R12-SCR01021-039"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 8""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,reporting_completeness,3,2,quarantined_scope_reporting_claim_cap_2,"{""components"":{""modality_and_integration"":1,""shared_resource_and_functions"":1,""waveform_and_front_end"":1,""context"":1,""channel_and_hardware"":1,""dsp_and_design"":1,""validation"":1,""outcome_provenance"":1},""composite"":1,""metric_locator_rows"":20}","[{""record_id"":""EVI-R12-SCR01021-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=1-3; section_heading=Abstract; Principle of Density Measurement""},{""record_id"":""EVI-R12-SCR01021-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=2-3; section_heading=Principle of Density Measurement""},{""record_id"":""EVI-R12-SCR01021-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4,9; section_heading=Microalgae Preparation; Accuracy Assessment""},{""record_id"":""EVI-R12-SCR01021-005"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Preparation""},{""record_id"":""EVI-R12-SCR01021-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=6; section_heading=Experimental Setup""},{""record_id"":""MET-R12-SCR01021-017"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=6; section_heading=Experimental Setup; figure_id=Figure 6""},{""record_id"":""MET-R12-SCR01021-037"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 7""},{""record_id"":""MET-R12-SCR01021-044"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7-8; section_heading=BER Performance; figure_id=Figure 9""},{""record_id"":""MET-R12-SCR01021-027"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""},{""record_id"":""MET-R12-SCR01021-028"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,validation_maturity,2,2,,"{""canonical_maturity_max"":4,""canonical_categories"":[""analytical_theoretical"",""enhanced_simulation_or_dataset"",""laboratory_experiment"",""simulation""],""field_or_deployment_outcome_by_domain"":{""communication"":false,""sensing"":false},""strong_requires_both_functions"":true}","[{""record_id"":""EVI-R12-SCR01021-005"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Preparation""},{""record_id"":""MET-R12-SCR01021-017"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=6; section_heading=Experimental Setup; figure_id=Figure 6""},{""record_id"":""MET-R12-SCR01021-037"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 7""},{""record_id"":""MET-R12-SCR01021-044"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7-8; section_heading=BER Performance; figure_id=Figure 9""},{""record_id"":""MET-R12-SCR01021-027"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""},{""record_id"":""MET-R12-SCR01021-028"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,reproducibility,2,2,,"{""P_repeatable_parameters"":1,""D_dataset"":0,""C_code_or_model"":0,""S_setup"":1,""V_protocol_and_locator"":1,""composite"":0.6}","[{""record_id"":""EVI-R12-SCR01021-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=1-3; section_heading=Abstract; Principle of Density Measurement""},{""record_id"":""EVI-R12-SCR01021-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=2-3; section_heading=Principle of Density Measurement""},{""record_id"":""EVI-R12-SCR01021-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4,9; section_heading=Microalgae Preparation; Accuracy Assessment""},{""record_id"":""EVI-R12-SCR01021-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=6; section_heading=Experimental Setup""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,benchmark_readiness,2,2,,"{""B_baseline"":1,""baseline_class"":""external_or_common"",""A_open_artifact"":0,""Pr_protocol"":1,""M_comparison"":0.3333,""V_validation"":0.6667,""composite"":0.6,""strong_guard_pass"":false}","[{""record_id"":""EVI-R12-SCR01021-016"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=9; section_heading=Accuracy Assessment""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,comparison_admissibility,1,1,phase_d_survey_use_descriptive_only_cap_1,"{""domain_counts"":{""communication"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":3,""legacy_insufficient"":0},""sensing"":{""direct"":0,""conditional"":0,""descriptive_or_operational"":17,""legacy_insufficient"":0}},""survey_use_class"":""descriptive_only"",""legacy_blank_resolution"":""insufficient_information_due_legacy_extraction""}","[{""record_id"":""MET-R12-SCR01021-017"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=6; section_heading=Experimental Setup; figure_id=Figure 6""},{""record_id"":""MET-R12-SCR01021-037"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 7""},{""record_id"":""MET-R12-SCR01021-044"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7-8; section_heading=BER Performance; figure_id=Figure 9""},{""record_id"":""MET-R12-SCR01021-027"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""},{""record_id"":""MET-R12-SCR01021-028"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3-4; section_heading=Microalgae Preparation; figure_id=Figure 3""},{""record_id"":""MET-R12-SCR01021-029"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Characterization; figure_id=Figure 3(c)""},{""record_id"":""MET-R12-SCR01021-035"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Preparation; figure_id=Table I""},{""record_id"":""MET-R12-SCR01021-036"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=4; section_heading=Microalgae Preparation; figure_id=Table I""},{""record_id"":""MET-R12-SCR01021-038"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 7""},{""record_id"":""MET-R12-SCR01021-039"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7; section_heading=BER Performance; figure_id=Figure 8""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,limitation_transparency,3,2,material_quarantined_source_conflict_limitation_cap_2,"{""L_author_limitations"":1,""G_author_gaps"":1,""A_assumptions"":1,""V_validation_boundary"":0,""T_tradeoff_transparency"":1,""composite"":0.8}","[{""record_id"":""TRD-R12-SCR01021-001"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=7,9-10; section_heading=BER Performance; Accuracy Assessment; Discussion; figure_id=Figures 7-8,12""},{""record_id"":""TRD-R12-SCR01021-002"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=5,7-10; section_heading=QD Characterization; BER Performance; Accuracy Assessment; figure_id=Figures 5,8,10,12""},{""record_id"":""TRD-R12-SCR01021-003"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=9-10; section_heading=Accuracy Assessment; Discussion; figure_id=Figure 12(d)""},{""record_id"":""TRD-R12-SCR01021-004"",""record_type"":""tradeoff"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=1-12; section_heading=Complete report; figure_id=Figures 1-2,7-12""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01021,H. Xiao; W. Wang; K. Zhang; F. Li; C. Sun. 2025. Microalgae Density Measurement Using Quantum-Dot-Integrated Sensing and Communication System,overall_evidence_contribution,2,2,any_quarantined_claim_overall_cap_2,"{""dimension_scores"":{""technical_relevance"":2,""metric_clarity"":3,""reporting_completeness"":2,""validation_maturity"":2,""reproducibility"":2,""benchmark_readiness"":2,""comparison_admissibility"":1,""limitation_transparency"":2},""arithmetic_mean"":2,""quarantined_claims"":1,""unresolved_conflict_register_rows"":1}","[{""record_id"":""SCL-02398"",""record_type"":""claim_ledger"",""source_screening_record_id"":""SCR-01021"",""locator"":""pdf_page=3,9-10; section_heading=Principle; Discussion""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,technical_relevance,1,1,,"{""modality"":""FSO"",""communication_present"":1,""sensing_present"":1,""integration_mechanisms"":[""other_integration_mechanism""],""strong_shared_mechanism"":false,""six_g_relevance"":""direct""}","[{""record_id"":""EVI-R12-SCR01023-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=1-2,5-6; section_heading=Abstract; Contributions; Passive Sensing Algorithm""},{""record_id"":""EVI-R12-SCR01023-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=2,6; section_heading=Introduction; Distance and Velocity Estimation""},{""record_id"":""EVI-R12-SCR01023-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=3; section_heading=CEO-OFDM System Model""},{""record_id"":""EVI-R12-SCR01023-005"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=1,3-5; section_heading=Introduction; Transmitted/Received Signal Models""},{""record_id"":""EVI-R12-SCR01023-006"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=4-5; section_heading=Channel and Received Signal Models""},{""record_id"":""EVI-R12-SCR01023-008"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,metric_clarity,3,3,,"{""domains"":{""communication"":{""rows"":4,""reported_rows"":4,""operational_rows"":4,""complete_rows"":4,""complete_ratio"":1,""unresolved_conflicts"":0},""sensing"":{""rows"":5,""reported_rows"":5,""operational_rows"":5,""complete_rows"":5,""complete_ratio"":1,""unresolved_conflicts"":0}},""both_domains"":true,""minimum_domain_complete_ratio"":1,""quarantined_metric_claims"":0}","[{""record_id"":""MET-R12-SCR01023-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7; section_heading=Performance Analysis; figure_id=Table I""},{""record_id"":""MET-R12-SCR01023-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-015"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7-8; section_heading=Performance Analysis; figure_id=Figures 4-5""},{""record_id"":""MET-R12-SCR01023-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-010"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=Equation 16""},{""record_id"":""MET-R12-SCR01023-011"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=Equation 18""},{""record_id"":""MET-R12-SCR01023-016"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7-8; section_heading=Performance Analysis; figure_id=Figure 4""},{""record_id"":""MET-R12-SCR01023-020"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=1,8,11; section_heading=Abstract; Performance Analysis; Conclusion; figure_id=Figure 6""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
STC-SINGLETON-SCR-01023,B. Li; J. Wang; D. Lian; Y. Gao; J. Lian; C. Tang; B. Lian. 2025. Passive Sensing Technique Using Cyclic Prefix in Power-Constrained Optical Wireless Communication Systems,reporting_completeness,3,3,,"{""components"":{""modality_and_integration"":1,""shared_resource_and_functions"":1,""waveform_and_front_end"":1,""context"":1,""channel_and_hardware"":1,""dsp_and_design"":1,""validation"":1,""outcome_provenance"":1},""composite"":1,""metric_locator_rows"":9}","[{""record_id"":""EVI-R12-SCR01023-002"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=1-2,5-6; section_heading=Abstract; Contributions; Passive Sensing Algorithm""},{""record_id"":""EVI-R12-SCR01023-003"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=2,6; section_heading=Introduction; Distance and Velocity Estimation""},{""record_id"":""EVI-R12-SCR01023-004"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=3; section_heading=CEO-OFDM System Model""},{""record_id"":""EVI-R12-SCR01023-006"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=4-5; section_heading=Channel and Received Signal Models""},{""record_id"":""EVI-R12-SCR01023-007"",""record_type"":""evidence"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=5-6; section_heading=CEO-OFDM Passive Sensing Algorithm""},{""record_id"":""MET-R12-SCR01023-004"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7; section_heading=Performance Analysis; figure_id=Table I""},{""record_id"":""MET-R12-SCR01023-007"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-008"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""},{""record_id"":""MET-R12-SCR01023-015"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=7-8; section_heading=Performance Analysis; figure_id=Figures 4-5""},{""record_id"":""MET-R12-SCR01023-009"",""record_type"":""metric"",""source_screening_record_id"":""SCR-01023"",""locator"":""pdf_page=6; section_heading=Estimation of Distance and Velocity; figure_id=NR""}]",phase_e_tqaf_deterministic_v1.0_2026-08-04,c1b3b89789c6ed3e20da5a6283e480875c1913e21af88ff59ac747a6aa949348
